,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
538,2EkGF5wYi3QrxTMMQftm4a,Mia Rollo,Saktong Akustik,Beer,29,254306,FALSE,0.473,0.493,11,-6.733,1,0.0302,0.84,6.57E-06,0.0915,0.54,169.998,4,acoustic
539,6VtoP2sJt5oCmPOQIve2sf,Boyce Avenue,"Cover Sessions, Vol. 2",Someone Like You,57,276146,FALSE,0.439,0.207,1,-9.573,1,0.0297,0.608,0,0.186,0.264,136.514,4,acoustic
540,7ImaCF0ttRFNoQIErYlRq5,Suy Galvez,Bossa Best,You've Got a Friend,29,274720,FALSE,0.665,0.487,7,-9.409,1,0.0243,0.639,6.75E-05,0.091,0.326,94.978,4,acoustic
541,4ujYTGqbiV5xl97Pqoctq2,JJ Heller,This Little Light of Mine,This Little Light of Mine,49,159820,FALSE,0.534,0.26,1,-12.406,1,0.0319,0.834,0.00405,0.102,0.151,113.877,4,acoustic
542,6B9EuDkJUAm9bO26ZdzBke,Takehara Pistol,GOOD LUCK TRACK,Amazing Grace,30,178573,FALSE,0.457,0.26,7,-7.952,1,0.0406,0.0594,0,0.346,0.38,106.756,4,acoustic
543,2vOFdBs2kss9U0ezRGTG2E,Days N Daze,Rogue Taxidermy,Remnants of What People Used to Be,30,175046,TRUE,0.5,0.611,0,-10.826,1,0.0788,0.834,1.41E-05,0.241,0.894,88.372,4,acoustic
544,6fmrddhzAr0StNzWEzlny5,AJJ,Christmas Island,Linda Ronstadt,31,180771,FALSE,0.448,0.516,0,-7.449,1,0.0292,0.341,0.00497,0.0929,0.29,100.672,4,acoustic
545,21HwOODUViTuHpkSYbdcMy,SANNA NORTH,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Unsteady - Acoustic Covers Versions of Popular Songs,29,191052,FALSE,0.699,0.343,2,-6.052,1,0.0296,0.506,0,0.56,0.383,114.021,4,acoustic
546,0pegFWSUOTiG0sLVEfxtvA,Brandi Carlile,Bear Creek,Heart's Content,59,214666,FALSE,0.564,0.209,3,-8.922,1,0.0317,0.724,3.99E-05,0.107,0.402,109.024,4,acoustic
547,34HNaUhhTgO1jvfEuXHFyz,The Bridge City Sinners,Unholy Hymns,The Damned,30,167466,TRUE,0.404,0.577,2,-8.272,0,0.0294,0.605,0.249,0.0712,0.637,112.215,3,acoustic
548,6pRaRbJVkHyQdlW3MGvkgT,Pigeon Pit,Treehouse,Hot Knives,30,252760,TRUE,0.501,0.44,6,-8.167,1,0.0352,0.818,0,0.104,0.311,89.881,4,acoustic
549,2saK0E712wIB3Gf8QLuFYX,Get Dead,Dancing with the Curse,Nickel Plated,29,136815,TRUE,0.461,0.893,9,-6.028,1,0.121,0.00323,0,0.654,0.4,179.92,4,acoustic
550,1ChZ4mrSLP8HImCY6IyImf,Adam Christopher,Peaches (Acoustic),Peaches - Acoustic,55,190909,TRUE,0.675,0.243,0,-13.392,1,0.0413,0.797,0,0.214,0.707,142.87,4,acoustic
551,1o0yFkUycTAWIIWFOlhDcV,A Great Big World,You,You,49,218133,FALSE,0.505,0.31,5,-10.423,1,0.03,0.885,0.00359,0.0996,0.34,82.591,4,acoustic
552,3d8kYb3GqZkiHb6annxKEo,Andrew Belle,Nightshade,Swimmers,50,181093,FALSE,0.547,0.599,11,-8.174,0,0.0301,0.00396,0.409,0.0847,0.0571,120.054,4,acoustic
553,1HfxPaJggVwFsvOtHbVzMz,Kris Allen,Kris Allen,Live Like We're Dying,55,212506,FALSE,0.589,0.893,0,-2.948,1,0.0397,0.0273,0,0.343,0.94,92.011,4,acoustic
554,0Bb9oRoN3suM9iiIwzHtmX,Lúc,Somebody That I Used To Know,Somebody That I Used To Know,49,172454,FALSE,0.503,0.123,2,-14.312,0,0.0327,0.868,2.56E-05,0.111,0.343,183.571,4,acoustic
555,2wdfI1pjsfvviE7WTKGSYM,Ben Woodward,Lost Without You,Lost Without You,32,234046,FALSE,0.611,0.534,7,-8.899,1,0.0744,0.423,0,0.145,0.38,159.985,4,acoustic
556,5YRDGgdOshUPA17m7yzY7p,Masayoshi Yamazaki,HOME,"One more time, One more chance",53,330200,FALSE,0.55,0.408,11,-8.404,0,0.0318,0.719,0,0.11,0.331,129.152,4,acoustic
557,0KAFjeQ6jpmtKP4CW9m5X6,The Mayries,you broke me first,you broke me first,46,190981,FALSE,0.656,0.3,4,-9.905,1,0.0349,0.87,0,0.0956,0.369,120.006,4,acoustic
558,203ADb8800e1YSzyrFQUZ9,Gabrielle Aplin,Never Be the Same,Skylight,23,240449,FALSE,0.524,0.566,1,-5.443,1,0.0364,0.0411,0,0.25,0.362,159.914,4,acoustic
559,6xTLXrdNqOTcTUHwPh8Wp1,Edy Hafler,Game of Thrones,Game of Thrones,41,89268,FALSE,0.34,0.309,11,-12.98,0,0.05,0.855,0.903,0.168,0.153,176.899,3,acoustic
560,7lB0MLvvsfrY6cN6kt4aKC,The Perishers,Let There Be Morning (Bonus Track Version),Nothing Like You and I,49,213453,FALSE,0.598,0.291,2,-8.627,1,0.0328,0.466,6.52E-05,0.12,0.38,123.978,4,acoustic
561,2dMkrhsWFVP2rHZmTEKkeh,Mat Kearney,CRAZYTALK,Wanted Man,59,235106,FALSE,0.514,0.319,3,-8.978,1,0.0941,0.805,0,0.211,0.677,203.651,4,acoustic
562,2GwShNdcJHDLEkGO4L34lF,The Mayries,Back To You,Back To You,43,219976,FALSE,0.448,0.256,5,-10.17,1,0.0483,0.875,0,0.113,0.174,77.272,4,acoustic
563,54sN9ILcN1Udqc6au0Rzdw,Masaharu Fukuyama,何度でも花が咲くように私を生きよう,何度でも花が咲くように私を生きよう,31,259493,FALSE,0.441,0.423,0,-7.572,1,0.0282,0.839,0.000359,0.122,0.153,88.865,4,acoustic
564,5mw8Zmzqx3VhxqokFAntGI,Boyce Avenue,"Cover Sessions, Vol. 4",Scared to Be Lonely,46,222052,FALSE,0.636,0.169,11,-11.191,1,0.035,0.887,0,0.124,0.467,138.236,4,acoustic
565,4le6DvrwMv2rpyN1SPeL0g,Kurt Cobain,Montage Of Heck: The Home Recordings,Sappy - Early Demo,50,148573,FALSE,0.445,0.289,11,-19.113,0,0.0329,0.437,0.00641,0.0988,0.172,104.006,4,acoustic
566,4T8FoNHY3UZSYgOV76ueVU,Allman Brown,1000 Years,Ancient Light,41,244900,FALSE,0.435,0.208,1,-15.75,0,0.0558,0.647,0.000921,0.147,0.189,69.027,4,acoustic
567,7xO7bS29oAzMcFI0rBj8Fy,Sara Farell;Simon Samaeng,#Covers,I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version,48,232500,FALSE,0.656,0.349,0,-6.841,1,0.0289,0.784,0,0.138,0.289,118.026,4,acoustic
568,4z9WDbNAKo2wAfGaMn7yjh,Andrew Foy;Renee Foy,Before You Go,Before You Go,36,195535,FALSE,0.609,0.0866,4,-19.163,1,0.0412,0.912,0,0.113,0.411,167.892,3,acoustic
569,41XVcLXrmbxiV0mJASJxov,Mat Kearney,Young Love,Ships In The Night,44,255893,FALSE,0.448,0.885,9,-3.755,1,0.0562,0.111,3.65E-06,0.0476,0.134,178.151,4,acoustic
570,2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,We Were Here,Only You,56,149013,FALSE,0.545,0.255,8,-14.844,1,0.0311,0.362,1.77E-05,0.0841,0.831,98.088,4,acoustic
571,4qScDvgzJs0Oo30kFaJIuy,Sakura Fujiwara,SUPERMARKET,Waver,29,207933,FALSE,0.626,0.682,6,-5.656,1,0.0397,0.277,0.000325,0.0985,0.636,75.02,4,acoustic
572,5fTJGZ6k0zokfh5KLfe0sm,JJ Heller,Missing Peace,Missing Peace,52,238733,FALSE,0.572,0.317,0,-9.108,1,0.0241,0.705,0.00385,0.528,0.38,78.009,4,acoustic
573,7E1Gs6mg3MOERIWo0sglXL,Masaharu Fukuyama,聖域,聖域,31,236853,FALSE,0.368,0.871,9,-3.032,0,0.0661,0.0356,0,0.149,0.636,107.721,4,acoustic
574,6XgmRgd6yQ71afjGLrk0aI,Canyon City,Midnight Waves,Firework,47,182744,FALSE,0.51,0.32,1,-10.371,1,0.0392,0.823,0.000193,0.124,0.425,92.385,4,acoustic
575,1xYMyM7MxFi4OuzDA2op9Q,Ray LaMontagne,Spotify Singles,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,56,307534,FALSE,0.55,0.334,10,-10.73,1,0.0288,0.517,0.000169,0.101,0.143,72.235,4,acoustic
576,3CqV5uSdPvj5Ux3E8Idusc,Eddie van der Meer,Anime Songs #3,"Sad Theme (From ""One Punch Man"")",37,81000,FALSE,0.487,0.162,11,-11.238,0,0.106,0.933,0.829,0.117,0.49,82.33,4,acoustic
577,4pcnFf9w7Mxmir5woJoanj,Gabrielle Aplin,Never Be the Same,Don't Know What I Want,24,145720,FALSE,0.309,0.349,2,-8.402,1,0.0322,0.828,2.70E-06,0.0907,0.192,180.075,4,acoustic
578,2lvcDndxZGuowLA19g4YDv,Gabrielle Aplin,Never Be the Same,Call Me,23,208400,FALSE,0.38,0.468,1,-4.245,1,0.0318,0.243,0,0.0973,0.303,143.504,4,acoustic
579,0yoJHtKTiv9ixa8UFI6tkY,Suy Galvez,Bossa Best,TRUE,28,287760,FALSE,0.716,0.525,3,-8.733,1,0.027,0.647,0.00868,0.0893,0.423,96.993,4,acoustic
580,3PcIfTefcjfWTK6WFmOLqK,Boyce Avenue;Rachel Grae,I Can't Make You Love Me,I Can't Make You Love Me,51,243680,FALSE,0.407,0.222,5,-7.991,0,0.0324,0.853,2.03E-06,0.11,0.204,123.618,4,acoustic
581,1RjEDlhTp2iJXWPdLpa8OM,Tristan Prettyman,Cedar + Gold,Say Anything,51,236379,FALSE,0.657,0.43,1,-10.202,1,0.0314,0.534,0.000238,0.12,0.335,91.967,4,acoustic
582,4SXcG6Ti32myNw9GJ9qeDt,Matt Nathanson,Some Mad Hope,All We Are,51,216933,FALSE,0.534,0.492,4,-8.905,1,0.0261,0.584,1.12E-06,0.185,0.328,82.465,3,acoustic
583,06R84YHz9bqaQzEbIWxzsw,Joshua Hyslop,Ash & Stone,Gentle Heart,50,265173,FALSE,0.603,0.374,1,-10.875,1,0.0258,0.256,0.0356,0.127,0.542,135.946,4,acoustic
584,4BguxPKygliNCIkzwWlYxU,Masaharu Fukuyama,Calling,All My Loving (Original Version),31,245800,FALSE,0.725,0.746,9,-8.214,1,0.0338,0.00721,0,0.0575,0.656,102.87,4,acoustic
585,6zz1Lsob8CrgipAoxJys1w,Masayoshi Yamazaki,COVER ALL HO!,アンダルシアに憧れて,30,358040,FALSE,0.448,0.755,2,-5.719,0,0.0429,0.028,0,0.273,0.575,156.045,4,acoustic
586,2f6RlUydW1yTWhcXqaBhA3,Masaharu Fukuyama,想 -new love new world-,想 -new love new world-,31,280546,FALSE,0.595,0.879,8,-4.849,1,0.0405,0.0319,0,0.344,0.839,124.784,4,acoustic
587,6wAT9x3dx1N99gXXvds56Q,Drei Rana,Last Christmas,Last Christmas,29,230915,FALSE,0.686,0.285,5,-10.912,1,0.0291,0.689,0,0.129,0.672,103.995,4,acoustic
588,0c7iF5fSBYxCuwsAv2z4iI,Trevor Hall,Chapter Of The Forest,Green Mountain State,61,274632,FALSE,0.693,0.367,3,-11.66,1,0.0323,0.351,2.90E-05,0.111,0.286,129.879,4,acoustic
589,44odJaONNr861TeNUYSx3L,Maris Racal,Ate Sandali,Di Papakawalan,28,244528,FALSE,0.71,0.402,0,-9.91,1,0.0274,0.873,0.232,0.103,0.136,106.024,4,acoustic
590,07CUaE9XAgDQ0B2T4XGrnN,The Weepies;Deb Talan;Steve Tannen,Hideaway,Can't Go Back Now,55,137880,FALSE,0.691,0.552,5,-9.114,1,0.0264,0.497,0.000589,0.197,0.685,119.931,4,acoustic
591,6ffWQpIQhwtQxhO2HvbyWm,Hanare Gumi,だれそかれそ,ウイスキーが、お好きでしょ,29,152100,FALSE,0.642,0.237,7,-16.142,0,0.0387,0.724,1.71E-06,0.0574,0.694,137.4,4,acoustic
592,1GkwSHR74B5DIgnlarTsa9,Days N Daze,Show Me the Blueprints.,Ditches,30,162282,TRUE,0.48,0.77,10,-3.547,1,0.0542,0.397,0,0.254,0.744,126.225,4,acoustic
593,0pfG8LwO7hSdHe6hTgc6a6,Eric Hutchinson,Sounds Like This,Outside Villanova,29,255680,FALSE,0.785,0.732,5,-6.177,1,0.0513,0.059,3.74E-06,0.524,0.798,137.946,4,acoustic
594,2z3PXMMsdQqZ48OdOTBIoZ,Apes of the State,This City Isn't Big Enough,Timeline,30,216894,TRUE,0.668,0.304,9,-9.415,1,0.0354,0.811,0,0.0826,0.567,112.338,4,acoustic
595,0XV6QiUZCV5IIeTVojlktV,Gail Blanco,In Love With Bacharach,I'll Never Fall in Love Again,29,239000,FALSE,0.758,0.406,10,-10.474,1,0.0306,0.901,4.30E-05,0.0908,0.383,109.984,4,acoustic
596,03SqUp5aNqCM8EP4WOmUZp,The Bridge City Sinners,Bridge City Sinners,Stray Cat Strut,29,128731,FALSE,0.49,0.749,9,-2.244,0,0.0649,0.389,0,0.0792,0.739,144.87,4,acoustic
597,02FzDPhxAoCZp6Fz4GzMmL,Days N Daze,Show Me the Blueprints.,Goodbye Lulu Pt.2,30,381910,FALSE,0.389,0.864,9,-3.218,1,0.117,0.0362,6.31E-06,0.193,0.548,98.11,3,acoustic
598,3KkgPBPjplbDy4uKcXNZeu,Days N Daze,Crustfall,Days n Daze of Our Lives,29,196161,TRUE,0.387,0.524,3,-9.633,1,0.0493,0.777,5.74E-06,0.718,0.858,95.623,4,acoustic
599,5s6ppi6NDeK6FXlX8XCajM,Get Dead,Dancing with the Curse,8 Track,28,156533,FALSE,0.408,0.974,1,-5.501,1,0.15,8.77E-05,0,0.278,0.578,197.008,4,acoustic
600,738wQ9tsRLsEVEHnEGm6l1,Jonah Baker,Ghost - Acoustic,Ghost - Acoustic,42,155050,FALSE,0.486,0.0745,10,-14.271,1,0.0599,0.922,0,0.104,0.396,145.912,4,acoustic
601,5KOn9dVdz24YDPjt8bfpjt,Eden Elf;Ren Avel,4am,4am,49,125677,FALSE,0.638,0.329,3,-13.683,1,0.0422,0.979,0.0597,0.338,0.475,94.125,4,acoustic
602,5ctBsVOClsptyjkQkBLBn4,Adam Christopher;Dan Berk,"10,000 Hours (Acoustic)","10,000 Hours - Acoustic",53,169058,FALSE,0.522,0.382,10,-6.765,1,0.031,0.389,0,0.133,0.519,169.861,4,acoustic
603,11868tq8nTB9QJKyY3JjB4,Amber Leigh Irish,Simply Acoustic,Yellow - Acoustic,50,196724,FALSE,0.49,0.204,11,-10.992,1,0.0315,0.901,0,0.0893,0.373,167.573,4,acoustic
604,5mFrdpvoxokKCWp9uHE1ok,Lúc,No Air,No Air,52,199114,FALSE,0.674,0.116,9,-13.448,1,0.0375,0.862,0,0.0979,0.21,129.976,4,acoustic
605,0BhmtRzdjNV0bQ5veUOazN,Anna Hamilton,Self Help,Self Help,36,156923,FALSE,0.778,0.445,7,-8.228,1,0.0468,0.45,1.28E-06,0.119,0.502,130.01,4,acoustic
606,685WYfzmOeDOF4laU8UuOv,Lee DeWyze,Blackbird Song,Blackbird Song,49,254615,FALSE,0.259,0.195,9,-13.639,0,0.0331,0.264,0.433,0.352,0.183,146.011,4,acoustic
607,2dI0UV4hCGnLaJVja2iosu,Jonah Baker,Easy On Me - Acoustic,Easy On Me - Acoustic,40,222186,FALSE,0.408,0.095,1,-18.102,1,0.0397,0.948,0,0.106,0.357,137.546,4,acoustic
608,1abgR6pt8VzZRfiQa0KLlS,Bailey Rushlow,Chasing Cars (Acoustic),Chasing Cars - Acoustic,51,236298,FALSE,0.663,0.26,11,-9.587,1,0.0303,0.865,0,0.101,0.243,107.931,4,acoustic
609,47Dc6UvkluFZbPnumBlDBH,Emilie Mover,Can't Take My Eyes Off of You,Can't Take My Eyes Off of You,41,203024,FALSE,0.625,0.818,6,-6.296,0,0.0669,0.0516,1.13E-05,0.132,0.307,123.905,4,acoustic
610,2M1bgJpUPjfKhHLIIfzGtX,William Fitzsimmons,Acoustic Sessions,Fortune - Acoustic,55,228013,FALSE,0.529,0.0546,1,-23.684,1,0.0364,0.924,0.0428,0.108,0.517,78.451,4,acoustic
611,1AJRWM34yxnAxhF9TEK0Zj,Vivid Color,Lot To Learn,Lot To Learn,52,226470,FALSE,0.57,0.468,6,-4.192,1,0.047,0.758,0,0.206,0.335,137.855,4,acoustic
612,2xHKGx65VCsJgU83Bvh4j7,Bailey Jehl,Apologize,Apologize,51,181596,FALSE,0.566,0.168,3,-12.483,1,0.0372,0.812,0,0.125,0.238,116.286,4,acoustic
613,5eIF4WZrpcnpEXi2Bu7i2t,Zack Tabudlo,Episode,First & Last,49,192631,FALSE,0.598,0.249,11,-10.847,1,0.0603,0.194,0,0.0892,0.292,113.829,3,acoustic
614,6kucNn22HB0qb2ZPa1BrNl,Albert Collins,Ice Pickin',"Cold, Cold Feeling",54,318840,FALSE,0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,3,acoustic
615,4E73Motq88LCg5Oy42uynU,Phillip LaRue,You,Sweet Love,46,267862,FALSE,0.547,0.328,8,-11.118,1,0.0321,0.163,0.0926,0.0884,0.186,139.959,4,acoustic
616,7pxbZ29k1LJXvOdd2e5Bdn,Us The Duo,Shotgun,Shotgun,45,174884,FALSE,0.806,0.263,5,-10.43,1,0.0502,0.787,0,0.182,0.868,115.854,4,acoustic
617,203WkDdprjHpN37QMBCMyJ,Masaharu Fukuyama,HEY!,HEY!,30,347200,FALSE,0.548,0.889,0,-6.106,1,0.0309,0.0324,0,0.359,0.789,95.289,4,acoustic
618,1pIMxRddmCGalHnRbLFkWg,Jason Mraz,Have It All,Have It All,53,226098,FALSE,0.643,0.617,1,-4.95,0,0.041,0.194,0,0.0989,0.592,82.029,4,acoustic
619,3smgLNxWHdmUekrwDXBTfv,The Perishers,Let There Be Morning (Bonus Track Version),Trouble Sleeping,48,282133,FALSE,0.428,0.813,7,-4.478,0,0.025,0.0622,0.00388,0.154,0.347,91.053,4,acoustic
620,5uNEaSgkkPw6vLCUh3KsdQ,Jon McLaughlin,Indiana,Beautiful Disaster,52,251640,FALSE,0.432,0.664,7,-4.662,1,0.0302,0.215,0,0.15,0.294,156.216,4,acoustic
621,0UgmLwOrTeOCUNwV07a5AD,Sara Bareilles,Kaleidoscope Heart,Breathe Again,51,298280,FALSE,0.366,0.482,5,-7.9,1,0.0278,0.288,0.00655,0.117,0.278,169.677,4,acoustic
622,5aGkIyzLVYGuLIHkxpNAFF,Ray LaMontagne,Trouble,Trouble,59,241546,FALSE,0.325,0.424,7,-12.733,1,0.0438,0.341,0.000267,0.23,0.494,173.352,3,acoustic
623,2NLu5wwfHlB4rGTxDYCRk7,Boyce Avenue,"Cover Sessions, Vol. 6",Memories,53,197170,FALSE,0.46,0.195,10,-12.093,1,0.0459,0.867,1.65E-05,0.112,0.384,176.119,4,acoustic
624,4UU97IGHOhBhZjCUgDFUiz,Tyrone Wells,Remain,Sink Or Swim,47,178093,FALSE,0.613,0.812,2,-3.524,1,0.0355,0.259,0,0.185,0.394,119.979,4,acoustic
625,4aLiEepGWP5LdYDCf7Uhta,EJ De Perio,Tama Na,Tama Na,28,230545,FALSE,0.492,0.33,4,-8.967,1,0.0285,0.266,0,0.297,0.109,132.005,4,acoustic
626,1CtfA9JkJ5cJQgpO7wEj4V,Beyond The Guitar,"Guitar Covers, Vol. 2","He's A Pirate (From ""Pirates of the Caribbean"")",30,163813,FALSE,0.57,0.454,2,-7.613,0,0.0987,0.881,0.889,0.0983,0.381,101.476,4,acoustic
627,0g5bEa2Kxz18QLp4qotw3z,Yosui Inoue,陽水II センチメンタル (Remastered 2018),能古島の片想い - Remastered 2018,29,212080,FALSE,0.494,0.465,6,-6.095,1,0.027,0.705,0,0.0693,0.275,132.501,4,acoustic
628,7oGGmUTUwH6EooJGeZBJdj,Zee Avi,Zee Avi,Bitter Heart,48,156773,FALSE,0.74,0.377,2,-10.013,1,0.0583,0.65,0,0.178,0.408,78.988,4,acoustic
629,0wUVwtui3Se9kGUfSD7gaU,Hannah's Yard,I Want to Know What Love Is (Acoustic),I Want to Know What Love Is - Acoustic,52,171486,FALSE,0.49,0.263,5,-9.248,0,0.0462,0.92,0,0.103,0.361,73.834,4,acoustic
630,6kw6xVfYpwqUwCsIrHHdYl,Hanare Gumi,日々のあわ,ハンキーパンキー,28,312133,FALSE,0.465,0.211,7,-14.143,1,0.0384,0.812,0.00199,0.102,0.256,83.257,4,acoustic
631,2vfvPpkSwFwsuppSHbLCoR,JJ Heller,Ordinary Days,Ordinary Days,51,248386,FALSE,0.477,0.34,0,-11.666,1,0.0319,0.849,0.000488,0.0992,0.261,173.86,4,acoustic
632,60S0LkuUyzHzX29KWew1a6,JJ Heller,I Dream of You: CALM,Moon River,53,291386,FALSE,0.411,0.191,7,-10.178,1,0.0308,0.916,0,0.1,0.155,74.92,3,acoustic
633,7wF4asYZw8cAHEljYd2Wid,Ben Rector,The Walking in Between,Forever Like That,52,254026,FALSE,0.592,0.304,8,-9.833,1,0.0298,0.564,0,0.107,0.307,114.72,3,acoustic
634,1t0zKQvPW6iQPHGnUikbgC,JJ Heller,Neighbor,Neighbor,42,236000,FALSE,0.439,0.292,0,-10.92,1,0.0308,0.744,6.27E-05,0.0987,0.153,82.222,4,acoustic
635,3InBIgygsMQ90Oc2Izt1mg,Takehara Pistol,PEACE OUT,一等賞,29,133840,FALSE,0.659,0.83,5,-4.659,1,0.0445,0.588,0,0.111,0.937,127.014,4,acoustic
636,3NqKDdehfEZ00H4uFghoMr,Hanare Gumi,音タイム,音タイム,29,229533,FALSE,0.373,0.716,5,-7.358,1,0.0313,0.082,0.000239,0.105,0.374,134.764,4,acoustic
637,18k8IlS52uxRWObykDUZFG,Brandi Carlile,"By The Way, I Forgive You",The Joke,60,279373,FALSE,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,4,acoustic
638,3YalaPTUkyCYanwIf0l4UN,Eddie Vedder,Into The Wild (Music For The Motion Picture),Toulumne,51,60306,FALSE,0.337,0.287,0,-15.051,1,0.0332,0.898,0.978,0.12,0.393,107.031,4,acoustic
639,4ncp2DWzx9EQfaJmOdf45s,Vendredi;Son&Dad,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Just The Two Of Us - Acoustic,28,124742,FALSE,0.462,0.424,5,-7.038,0,0.0301,0.883,0,0.147,0.564,97.675,4,acoustic
640,3k6s9QkAZfENWHO3NhAQOn,Chris Cresswell,One Week Record,Arrythmic Palpitations,27,169000,FALSE,0.51,0.485,9,-4.432,0,0.0334,0.612,5.08E-06,0.126,0.451,154.97,4,acoustic
641,4l3P7LcxC2GSnUkbvykkMn,Chuck Ragan,The Blueprint Sessions,The Boat,28,196213,FALSE,0.56,0.755,1,-3.923,0,0.0278,0.286,0.000498,0.243,0.491,147.138,4,acoustic
642,3ocm1Cf1Dk1ODrdBdybh82,Albert King,Born Under A Bad Sign (Mono),Born Under A Bad Sign - Mono Mix,58,169997,FALSE,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,4,acoustic
643,0pHdVMGxXdDcjmye35j63j,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Nobody Knows Me At All,54,120720,FALSE,0.759,0.159,11,-13.035,1,0.0453,0.957,0.000472,0.103,0.329,115.945,3,acoustic
644,0ZrFfxDOl9jvgzGljGM8nB,Tim Vantol,"If We Go Down, We Will Go Together!",Bitter Morning Taste,28,149274,FALSE,0.38,0.396,6,-6.507,1,0.0366,0.202,0,0.133,0.192,103.621,4,acoustic
645,0WWuB1F1H4dr3Bdoe1vtHs,Days N Daze,Rogue Taxidermy,DBS Out,29,127033,TRUE,0.598,0.599,3,-10.265,1,0.0823,0.326,1.49E-05,0.117,0.94,90.206,4,acoustic
646,7bKWcP3ExUaYeRivBx5KR5,Vendredi;Son&Dad,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Crazy - (Acoustic Mix),28,169404,FALSE,0.651,0.425,3,-6.002,1,0.0309,0.879,4.54E-06,0.156,0.302,104.819,4,acoustic
647,4LzdviA9tys39CccjkJubr,The Bridge City Sinners,Bridge City Sinners,Dungeon Song,28,202594,FALSE,0.306,0.948,0,-2.877,1,0.0989,0.64,0,0.353,0.903,135.76,4,acoustic
648,5aLPkAwDGpqBaoAvTgbgdD,Chad Hates George,Chad Hates George,Can I Sleep On Your Floor??,28,125100,TRUE,0.469,0.457,5,-10.102,1,0.0412,0.692,0,0.0531,0.893,84.064,4,acoustic
649,1POSMvQ2TKVN0D7GwOgK0W,Frank Turner,Positive Songs For Negative People,Josephine,28,202400,FALSE,0.442,0.898,5,-4.662,1,0.0613,0.000158,4.11E-06,0.1,0.446,144.299,4,acoustic
650,6ad7bQ48TlqAgebCExUJVe,Ichiko Aoba,0,いきのこり●ぼくら,52,406103,FALSE,0.592,0.0833,0,-16.517,0,0.0835,0.946,0.0791,0.0941,0.205,143.243,4,acoustic
651,7wiULYwv85WeChygucbpTF,Boyce Avenue,Careless Whisper,Careless Whisper,46,247805,FALSE,0.698,0.389,2,-6.246,0,0.0321,0.885,0,0.136,0.704,76.897,4,acoustic
652,2R1ACTXu88oxUcplmde6kT,Aron Wright,Look After You,Look After You,47,191765,FALSE,0.396,0.293,1,-10.739,0,0.0367,0.732,0.116,0.102,0.199,145.556,3,acoustic
653,69yz6UcfUHCi795treLj3l,Acoustic Guitar Collective,"Golden Covers, Vol. 2",Perfect,39,192397,FALSE,0.559,0.118,7,-16.34,1,0.0421,0.979,0.935,0.109,0.289,97.1,4,acoustic
654,0F78T5bfHQCliaNjBkIYBq,Kina Grannis,When the Party's Over,When the Party's Over,50,154732,FALSE,0.52,0.171,1,-14.5,0,0.0423,0.853,0,0.174,0.23,123.565,3,acoustic
655,7quFUf8mR7wUxeJip0awxn,Howie Day,Sound The Alarm,Longest Night,43,215746,FALSE,0.231,0.636,11,-7.257,1,0.0339,0.00402,0,0.0504,0.244,202.098,3,acoustic
656,3zjr7jirhGwvqGuuJuIxjg,Andrew Foy;Renee Foy,Photograph,Photograph,30,218590,FALSE,0.807,0.0459,4,-19.883,1,0.0481,0.852,6.14E-06,0.102,0.275,110.512,4,acoustic
657,1d39v4V4DmrrLiFX4DKHBv,Ciaran Lavery,Not Nearly Dark,Shame,53,251960,FALSE,0.619,0.299,2,-7.744,1,0.0279,0.846,4.99E-05,0.243,0.31,115.405,4,acoustic
658,3Ebx5xEUEoB6iod7vSak8R,Bailey Jehl,Iris,Iris,51,165223,FALSE,0.605,0.316,0,-8.924,1,0.0319,0.869,2.87E-05,0.14,0.344,134.054,3,acoustic
659,70vp3DhQpLrFQapK0BI5Ug,Jules Larson,Let's Stay Young,Running Wild,31,228387,FALSE,0.529,0.663,1,-7.036,1,0.0251,0.368,0.00225,0.107,0.223,96.991,4,acoustic
660,7MlPySldFcJ9R3mSFvGV4y,Masaharu Fukuyama,AKIRA,彼方で,29,272320,FALSE,0.459,0.57,4,-5.672,1,0.0293,0.199,0,0.137,0.361,72.978,4,acoustic
661,4JAVT5eeiKjHrNNxQQrs4J,Rosi Golan,The Drifter and the Gypsy,Hazy (Featuring William Fitzsimmons),43,235960,FALSE,0.515,0.0686,0,-17.61,1,0.0401,0.936,0.000129,0.117,0.33,113.185,5,acoustic
